# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 391:         6.197       51.498      19.50  ARCEN
# 370:         5.377       51.451      22.60  EINDHOVEN
# 331:         4.193       51.480       0.00  THOLEN
# 315:         3.998       51.447       0.00  HANSWEERT
# 324:         4.006       51.596       0.00  STAVENISSE
# 375:         5.707       51.659      22.00  VOLKEL
# 380:         5.762       50.906     114.30  MAASTRICHT
# 240:         4.790       52.318      -3.30  SCHIPHOL
# 286:         7.150       53.196      -0.20  NIEUW BEERTA
# 310:         3.596       51.442       8.00  VLISSINGEN
# 283:         6.657       52.069      29.10  HUPSEL
# 280:         6.585       53.125       5.20  EELDE
# 273:         5.888       52.703      -3.30  MARKNESSE
# 323:         3.884       51.527       1.40  WILHELMINADORP
# 249:         4.979       52.644      -2.40  BERKHOUT
# 377:         5.763       51.198      30.00  ELL
# 316:         3.694       51.657       0.00  SCHAAR
# 313:         3.242       51.505       0.00  VLAKTE V.D. RAAN
# 277:         6.200       53.413       2.90  LAUWERSOOG
# 348:         4.926       51.970      -0.70  CABAUW
# 308:         3.379       51.381       0.00  CADZAND
# 319:         3.861       51.226       1.70  WESTDORPE
# 215:         4.437       52.141      -1.10  VOORSCHOTEN
# 278:         6.259       52.435       3.60  HEINO
# 285:         6.399       53.575       0.00  HUIBERTGAT
# 343:         4.313       51.893       3.50  R'DAM-GEULHAVEN
# 225:         4.555       52.463       4.40  IJMUIDEN
# 330:         4.122       51.992      11.90  HOEK VAN HOLLAND
# 267:         5.384       52.898      -1.30  STAVOREN
# 269:         5.520       52.458      -3.70  LELYSTAD
# 344:         4.447       51.962      -4.30  ROTTERDAM
# 275:         5.873       52.056      48.20  DEELEN
# 235:         4.781       52.928       1.20  DE KOOY
# 257:         4.603       52.506       8.50  WIJK AAN ZEE
# 290:         6.891       52.274      34.80  TWENTHE
# 350:         4.936       51.566      14.90  GILZE-RIJEN
# 251:         5.346       53.392       0.70  HOORN (TERSCHELLING)
# 210:         4.430       52.171      -0.20  VALKENBURG
# 248:         5.174       52.634       0.80  WIJDENES
# 279:         6.574       52.750      15.80  HOOGEVEEN
# 258:         5.401       52.649       7.30  HOUTRIBDIJK
# 356:         5.146       51.859       0.70  HERWIJNEN
# 209:         4.518       52.465       0.00  IJMOND
# 265:         5.274       52.130      13.90  SOESTERBERG
# 312:         3.622       51.768       0.00  OOSTERSCHELDE
# 340:         4.342       51.449      19.20  WOENSDRECHT
# 260:         5.180       52.100       1.90  DE BILT
# 270:         5.752       53.224       1.20  LEEUWARDEN
# 311:         3.672       51.379       0.00  HOOFDPLAAT
# 242:         4.921       53.241      10.80  VLIELAND
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# P        = Luchtdruk (in 0.1 hPa) herleid naar zeeniveau, tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,    P
# 
  370,20101112,    4, 9902
  370,20101112,    5, 9911
  370,20101112,    6, 9915
  370,20101112,    7, 9925
  370,20101112,    8, 9933
  370,20101112,    9, 9940
  370,20101112,   10, 9944
  370,20101112,   11, 9950
  370,20101112,   12, 9952
  370,20101112,   13, 9953
  370,20101112,   14, 9953
  370,20101112,   15, 9952
  370,20101112,   16, 9957
  370,20101112,   17, 9949
  370,20101112,   18, 9940
  370,20101112,   19, 9930
  370,20101112,   20, 9919
  370,20101112,   21, 9917
  370,20101112,   22, 9923
  370,20101112,   23, 9923
  370,20101112,   24, 9923
  370,20101113,    1, 9923
  370,20101113,    2, 9924
  370,20101113,    3, 9926
  370,20101113,    4, 9927
  370,20101113,    5, 9933
  370,20101113,    6, 9936
  370,20101113,    7, 9941
  370,20101113,    8, 9951
  370,20101113,    9, 9953
  370,20101113,   10, 9961
  370,20101113,   11, 9958
  370,20101113,   12, 9963
  370,20101113,   13, 9962
  370,20101113,   14, 9962
  370,20101113,   15, 9966
  370,20101113,   16, 9964
  370,20101113,   17, 9964
  370,20101113,   18, 9964
  370,20101113,   19, 9963
  370,20101113,   20, 9962
  370,20101113,   21, 9961
  370,20101113,   22, 9957
  370,20101113,   23, 9952
  370,20101113,   24, 9951
  370,20101114,    1, 9943
  370,20101114,    2, 9941
  370,20101114,    3, 9936
  370,20101114,    4, 9935
  370,20101114,    5, 9936
  370,20101114,    6, 9936
  370,20101114,    7, 9939
  370,20101114,    8, 9946
  370,20101114,    9, 9948
  370,20101114,   10, 9952
  370,20101114,   11, 9953
  370,20101114,   12, 9951
  370,20101114,   13, 9951
  370,20101114,   14, 9954
  370,20101114,   15, 9957
  370,20101114,   16, 9965
  370,20101114,   17, 9968
  370,20101114,   18, 9977
  370,20101114,   19, 9986
  370,20101114,   20,10001
  370,20101114,   21,10019
  370,20101114,   22,10041
  370,20101114,   23,10055
  370,20101114,   24,10066
  370,20101115,    1,10079
  370,20101115,    2,10087
  370,20101115,    3,10093
  370,20101115,    4,10099
  370,20101115,    5,10105
  370,20101115,    6,10109
  370,20101115,    7,10116
  370,20101115,    8,10126
  370,20101115,    9,10130
  370,20101115,   10,10137
  370,20101115,   11,10142
  370,20101115,   12,10144
  370,20101115,   13,10147
  370,20101115,   14,10148
  370,20101115,   15,10153
  370,20101115,   16,10159
  370,20101115,   17,10165
  370,20101115,   18,10172
  370,20101115,   19,10175
  370,20101115,   20,10180
  370,20101115,   21,10185
  370,20101115,   22,10193
  370,20101115,   23,10196
  370,20101115,   24,10199
  370,20101116,    1,10201
  370,20101116,    2,10204
  370,20101116,    3,10207
  370,20101116,    4,10211
  370,20101116,    5,10213
  370,20101116,    6,10212
  370,20101116,    7,10220
  370,20101116,    8,10226
  370,20101116,    9,10229
  370,20101116,   10,10233
  370,20101116,   11,10233
  370,20101116,   12,10231
  370,20101116,   13,10230
  370,20101116,   14,10229
  370,20101116,   15,10226
  370,20101116,   16,10223
  370,20101116,   17,10225
  370,20101116,   18,10226
  370,20101116,   19,10225
  370,20101116,   20,10220
  370,20101116,   21,10215
  370,20101116,   22,10208
  370,20101116,   23,10207
  370,20101116,   24,10200
  370,20101117,    1,10190
  370,20101117,    2,10186
  370,20101117,    3,10179
  370,20101117,    4,10174
  370,20101117,    5,10167
  370,20101117,    6,10159
  370,20101117,    7,10154
  370,20101117,    8,10153
  370,20101117,    9,10147
  370,20101117,   10,10142
  370,20101117,   11,10133
  370,20101117,   12,10124
  370,20101117,   13,10115
  370,20101117,   14,10111
  370,20101117,   15,10106
  370,20101117,   16,10103
  370,20101117,   17,10102
  370,20101117,   18,10100
  370,20101117,   19,10095
  370,20101117,   20,10095
  370,20101117,   21,10091
  370,20101117,   22,10089
  370,20101117,   23,10087
  370,20101117,   24,10083
  370,20101118,    1,10081
  370,20101118,    2,10081
  370,20101118,    3,10080
  370,20101118,    4,10078
  370,20101118,    5,10078
  370,20101118,    6,10079
  370,20101118,    7,10081
  370,20101118,    8,10085
  370,20101118,    9,10087
  370,20101118,   10,10088
  370,20101118,   11,10087
  370,20101118,   12,10088
  370,20101118,   13,10089
  370,20101118,   14,10091
  370,20101118,   15,10093
  370,20101118,   16,10095
  370,20101118,   17,10101
  370,20101118,   18,10106
  370,20101118,   19,10111
  370,20101118,   20,10114
  370,20101118,   21,10118
  370,20101118,   22,10119
  370,20101118,   23,10120
  370,20101118,   24,10121
  370,20101119,    1,10122
  370,20101119,    2,10123
  370,20101119,    3,10123
  370,20101119,    4,10123
  370,20101119,    5,10125
  370,20101119,    6,10127
  370,20101119,    7,10131
  370,20101119,    8,10135
  370,20101119,    9,10137
  370,20101119,   10,10140
  370,20101119,   11,10141
  370,20101119,   12,10140
  370,20101119,   13,10139
  370,20101119,   14,10138
  370,20101119,   15,10140
  370,20101119,   16,10143
  370,20101119,   17,10146
  370,20101119,   18,10152
  370,20101119,   19,10155
  370,20101119,   20,10156
  370,20101119,   21,10158
  370,20101119,   22,10158
  370,20101119,   23,10158
  370,20101119,   24,10159
  370,20101120,    1,10158
  370,20101120,    2,10157
  370,20101120,    3,10155
  370,20101120,    4,10154
  370,20101120,    5,10152
  370,20101120,    6,10155
  370,20101120,    7,10157
  370,20101120,    8,10156
  370,20101120,    9,10155
  370,20101120,   10,10155
  370,20101120,   11,10150
  370,20101120,   12,10144
  370,20101120,   13,10140
  370,20101120,   14,10136
  370,20101120,   15,10134
  370,20101120,   16,10133
  370,20101120,   17,10134
  370,20101120,   18,10134
  370,20101120,   19,10130
  370,20101120,   20,10126
  370,20101120,   21,10126
  370,20101120,   22,10124
  370,20101120,   23,10122
  370,20101120,   24,10117
  370,20101121,    1,10115
  370,20101121,    2,10113
  370,20101121,    3,10106
  370,20101121,    4,10103
  370,20101121,    5,10101
  370,20101121,    6,10099
  370,20101121,    7,10097
  370,20101121,    8,10100
  370,20101121,    9,10100
  370,20101121,   10,10099
  370,20101121,   11,10096
  370,20101121,   12,10093
  370,20101121,   13,10090
  370,20101121,   14,10084
  370,20101121,   15,10084
  370,20101121,   16,10084
  370,20101121,   17,10084
  370,20101121,   18,10082
  370,20101121,   19,10082
  370,20101121,   20,10083
  370,20101121,   21,10085
  370,20101121,   22,10085
  370,20101121,   23,10080
  370,20101121,   24,10077
  370,20101122,    1,10076
  370,20101122,    2,10075
  370,20101122,    3,10068
  370,20101122,    4,10068
  370,20101122,    5,10068
  370,20101122,    6,10065
  370,20101122,    7,10062
  370,20101122,    8,10060
  370,20101122,    9,10061
  370,20101122,   10,10063
  370,20101122,   11,10062
  370,20101122,   12,10057
  370,20101122,   13,10054
  370,20101122,   14,10050
  370,20101122,   15,10051
  370,20101122,   16,10051
  370,20101122,   17,10052
  370,20101122,   18,10055
  370,20101122,   19,10056
  370,20101122,   20,10057
  370,20101122,   21,10059
  370,20101122,   22,10059
  370,20101122,   23,10059
  370,20101122,   24,10059
  370,20101123,    1,10059
  370,20101123,    2,10061
  370,20101123,    3,10059
  370,20101123,    4,10059
  370,20101123,    5,10060
  370,20101123,    6,10060
  370,20101123,    7,10060
  370,20101123,    8,10064
  370,20101123,    9,10064
  370,20101123,   10,10066
  370,20101123,   11,10064
  370,20101123,   12,10061
  370,20101123,   13,10059
  370,20101123,   14,10060
  370,20101123,   15,10061
  370,20101123,   16,10062
  370,20101123,   17,10062
  370,20101123,   18,10066
  370,20101123,   19,10066
  370,20101123,   20,10067
  370,20101123,   21,10067
  370,20101123,   22,10067
  370,20101123,   23,10068
  370,20101123,   24,10065
  370,20101124,    1,10060
  370,20101124,    2,10059
  370,20101124,    3,10056
  370,20101124,    4,10056
  370,20101124,    5,10053
  370,20101124,    6,10055
  370,20101124,    7,10057
  370,20101124,    8,10061
  370,20101124,    9,10064
  370,20101124,   10,10066
  370,20101124,   11,10065
  370,20101124,   12,10064
  370,20101124,   13,10062
  370,20101124,   14,10062
  370,20101124,   15,10062
  370,20101124,   16,10063
  370,20101124,   17,10062
  370,20101124,   18,10062
  370,20101124,   19,10061
  370,20101124,   20,10061
  370,20101124,   21,10060
  370,20101124,   22,10056
  370,20101124,   23,10053
  370,20101124,   24,10048
  370,20101125,    1,10045
  370,20101125,    2,10043
  370,20101125,    3,10039
  370,20101125,    4,10035
  370,20101125,    5,10033
  370,20101125,    6,10032
  370,20101125,    7,10030
  370,20101125,    8,10030
  370,20101125,    9,10030
  370,20101125,   10,10028
  370,20101125,   11,10026
  370,20101125,   12,10025
  370,20101125,   13,10022
  370,20101125,   14,10019
  370,20101125,   15,10021
  370,20101125,   16,10021
  370,20101125,   17,10022
  370,20101125,   18,10024
  370,20101125,   19,10027
  370,20101125,   20,10027
  370,20101125,   21,10032
  370,20101125,   22,10036
  370,20101125,   23,10037
  370,20101125,   24,10038
  370,20101126,    1,10039
  370,20101126,    2,10043
  370,20101126,    3,10048
  370,20101126,    4,10048
  370,20101126,    5,10049
  370,20101126,    6,10051
  370,20101126,    7,10053
  370,20101126,    8,10057
  370,20101126,    9,10060
  370,20101126,   10,10060
  370,20101126,   11,10058
  370,20101126,   12,10053
  370,20101126,   13,10050
  370,20101126,   14,10048
  370,20101126,   15,10049
  370,20101126,   16,10047
  370,20101126,   17,10046
  370,20101126,   18,10046
  370,20101126,   19,10047
  370,20101126,   20,10044
  370,20101126,   21,10044
  370,20101126,   22,10045
  370,20101126,   23,10046
  370,20101126,   24,10044
  370,20101127,    1,10042
  370,20101127,    2,10043
  370,20101127,    3,10040
  370,20101127,    4,10040
  370,20101127,    5,10039
  370,20101127,    6,10038
  370,20101127,    7,10041
  370,20101127,    8,10044
  370,20101127,    9,10045
  370,20101127,   10,10048
  370,20101127,   11,10044
  370,20101127,   12,10043
  370,20101127,   13,10042
  370,20101127,   14,10041
  370,20101127,   15,10041
  370,20101127,   16,10041
  370,20101127,   17,10042
  370,20101127,   18,10045
  370,20101127,   19,10046
  370,20101127,   20,10049
  370,20101127,   21,10050
  370,20101127,   22,10051
  370,20101127,   23,10053
  370,20101127,   24,10052
  370,20101128,    1,10054
  370,20101128,    2,10054
  370,20101128,    3,10056
  370,20101128,    4,10056
  370,20101128,    5,10055
  370,20101128,    6,10059
  370,20101128,    7,10060
  370,20101128,    8,10064
  370,20101128,    9,10068
  370,20101128,   10,10071
  370,20101128,   11,10066
  370,20101128,   12,10066
  370,20101128,   13,10063
  370,20101128,   14,10063
  370,20101128,   15,10065
  370,20101128,   16,10066
  370,20101128,   17,10068
  370,20101128,   18,10069
  370,20101128,   19,10070
  370,20101128,   20,10070
  370,20101128,   21,10069
  370,20101128,   22,10070
  370,20101128,   23,10070
  370,20101128,   24,10069
  370,20101129,    1,10067
  370,20101129,    2,10068
  370,20101129,    3,10067
  370,20101129,    4,10067
  370,20101129,    5,10069
  370,20101129,    6,10073
  370,20101129,    7,10075
  370,20101129,    8,10080
  370,20101129,    9,10086
  370,20101129,   10,10089
  370,20101129,   11,10088
  370,20101129,   12,10091
  370,20101129,   13,10090
  370,20101129,   14,10092
  370,20101129,   15,10095
  370,20101129,   16,10099
  370,20101129,   17,10104
  370,20101129,   18,10108
  370,20101129,   19,10111
  370,20101129,   20,10117
  370,20101129,   21,10122
  370,20101129,   22,10126
  370,20101129,   23,10131
  370,20101129,   24,10132
  370,20101130,    1,10132
  370,20101130,    2,10134
  370,20101130,    3,10134
  370,20101130,    4,10133
  370,20101130,    5,10135
  370,20101130,    6,10137
  370,20101130,    7,10140
  370,20101130,    8,10141
  370,20101130,    9,10141
  370,20101130,   10,10141
  370,20101130,   11,10139
  370,20101130,   12,10137
  370,20101130,   13,10132
  370,20101130,   14,10129
  370,20101130,   15,10126
  370,20101130,   16,10125
  370,20101130,   17,10124
  370,20101130,   18,10123
  370,20101130,   19,10120
  370,20101130,   20,10119
  370,20101130,   21,10117
  370,20101130,   22,10114
  370,20101130,   23,10112
  370,20101130,   24,10105
  331,20101101,    1,     
  331,20101101,    2,     
  331,20101101,    3,     
  331,20101101,    4,     
  331,20101101,    5,     
  331,20101101,    6,     
  331,20101101,    7,     
  331,20101101,    8,     
  331,20101101,    9,     
  331,20101101,   10,     
  331,20101101,   11,     
  331,20101101,   12,     
  331,20101101,   13,     
  331,20101101,   14,     
  331,20101101,   15,     
  331,20101101,   16,     
  331,20101101,   17,     
  331,20101101,   18,     
  331,20101101,   19,     
  331,20101101,   20,     
  331,20101101,   21,     
  331,20101101,   22,     
  331,20101101,   23,     
  331,20101101,   24,     
  331,20101102,    1,     
  331,20101102,    2,     
  331,20101102,    3,     
  331,20101102,    4,     
  331,20101102,    5,     
  331,20101102,    6,     
  331,20101102,    7,     
  331,20101102,    8,     
  331,20101102,    9,     
  331,20101102,   10,     
  331,20101102,   11,     
  331,20101102,   12,     
  331,20101102,   13,     
  331,20101102,   14,     
  331,20101102,   15,     
  331,20101102,   16,     
  331,20101102,   17,     
  331,20101102,   18,     
  331,20101102,   19,     
  331,20101102,   20,     
  331,20101102,   21,     
  331,20101102,   22,     
  331,20101102,   23,     
  331,20101102,   24,     
  331,20101103,    1,     
  331,20101103,    2,     
  331,20101103,    3,     
  331,20101103,    4,     
  331,20101103,    5,     
  331,20101103,    6,     
  331,20101103,    7,     
  331,20101103,    8,     
  331,20101103,    9,     
  331,20101103,   10,     
  331,20101103,   11,     
  331,20101103,   12,     
  331,20101103,   13,     
  331,20101103,   14,     
  331,20101103,   15,     
  331,20101103,   16,     
  331,20101103,   17,     
  331,20101103,   18,     
  331,20101103,   19,     
  331,20101103,   20,     
  331,20101103,   21,     
  331,20101103,   22,     
  331,20101103,   23,     
  331,20101103,   24,     
  331,20101104,    1,     
  331,20101104,    2,     
  331,20101104,    3,     
  331,20101104,    4,     
  331,20101104,    5,     
  331,20101104,    6,     
  331,20101104,    7,     
  331,20101104,    8,     
  331,20101104,    9,     
  331,20101104,   10,     
  331,20101104,   11,     
  331,20101104,   12,     
  331,20101104,   13,     
  331,20101104,   14,     
  331,20101104,   15,     
  331,20101104,   16,     
  331,20101104,   17,     
  331,20101104,   18,     
  331,20101104,   19,     
  331,20101104,   20,     
  331,20101104,   21,     
  331,20101104,   22,     
  331,20101104,   23,     
  331,20101104,   24,     
  331,20101105,    1,     
  331,20101105,    2,     
  331,20101105,    3,     
  331,20101105,    4,     
  331,20101105,    5,     
  331,20101105,    6,     
  331,20101105,    7,     
  331,20101105,    8,     
  331,20101105,    9,     
  331,20101105,   10,     
  331,20101105,   11,     
  331,20101105,   12,     
  331,20101105,   13,     
  331,20101105,   14,     
  331,20101105,   15,     
  331,20101105,   16,     
